1.171098454299999929e+02,4.000000000000000000e+00,7.000000000000000000e+00,5.300000000000000000e+01
3.411844709049999892e+03,6.000000000000000000e+00,5.000000000000000000e+00,3.600000000000000000e+01
5.278955639660000088e+03,4.000000000000000000e+00,1.000000000000000000e+01,1.130000000000000000e+02
9.699210501699999440e+02,6.000000000000000000e+00,4.000000000000000000e+00,2.400000000000000000e+01
2.861457216669999980e+03,6.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01
2.741840099129999999e+03,7.000000000000000000e+00,7.000000000000000000e+00,5.200000000000000000e+01
3.191511836919999951e+03,2.000000000000000000e+00,7.000000000000000000e+00,6.900000000000000000e+01
1.101756794549999995e+03,7.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000000e+01
3.251409724369999822e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.300000000000000000e+01
3.422772676399999909e+03,1.000000000000000000e+00,7.000000000000000000e+00,1.080000000000000000e+02
4.693113986520000253e+03,2.000000000000000000e+00,9.000000000000000000e+00,3.100000000000000000e+01
1.027800450230000024e+03,2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
7.714891527600000245e+02,7.000000000000000000e+00,2.000000000000000000e+00,5.100000000000000000e+01
1.706655748379999977e+03,5.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
8.341886850700000196e+02,7.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00
1.781296969089999948e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01
4.650015767200000028e+02,1.000000000000000000e+00,8.000000000000000000e+00,1.010000000000000000e+02
2.815044317030000002e+03,5.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01
5.441895597740000085e+03,1.000000000000000000e+00,9.000000000000000000e+00,1.150000000000000000e+02
1.474828662599000018e+04,3.000000000000000000e+00,9.000000000000000000e+00,3.500000000000000000e+01
1.436385016990000076e+04,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01
1.379633671360000108e+03,7.000000000000000000e+00,8.000000000000000000e+00,4.600000000000000000e+01
6.981877950770000098e+03,7.000000000000000000e+00,1.000000000000000000e+01,7.700000000000000000e+01
1.341819816960000026e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01
5.067551957190000394e+03,6.000000000000000000e+00,5.000000000000000000e+00,8.800000000000000000e+01
7.313052626939999755e+03,7.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00
4.547370676989999993e+03,6.000000000000000000e+00,1.000000000000000000e+01,5.700000000000000000e+01
5.390498545090000334e+03,6.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
5.857688028400000348e+02,3.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01
5.432975502799999958e+02,7.000000000000000000e+00,7.000000000000000000e+00,1.180000000000000000e+02
1.337118000180000081e+03,7.000000000000000000e+00,2.000000000000000000e+00,6.300000000000000000e+01
2.150297246950000044e+03,3.000000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+01
4.149997751399999970e+02,2.000000000000000000e+00,8.000000000000000000e+00,1.010000000000000000e+02
4.197827285700000175e+02,2.000000000000000000e+00,1.000000000000000000e+01,8.600000000000000000e+01
1.791473940500000026e+02,2.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+02
3.736661610279999877e+03,4.000000000000000000e+00,5.000000000000000000e+00,6.400000000000000000e+01
1.149962543261999963e+04,3.000000000000000000e+00,6.000000000000000000e+00,6.700000000000000000e+01
1.234846686970000064e+03,2.000000000000000000e+00,8.000000000000000000e+00,8.900000000000000000e+01
2.402890544599999885e+03,1.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000000e+01
1.724121768490000022e+03,2.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01
3.696707989890000135e+03,2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
2.058562815100000080e+03,2.000000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+01
1.245711866589000056e+04,3.000000000000000000e+00,1.000000000000000000e+01,3.800000000000000000e+01
1.059733596230000103e+03,7.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+01
1.217502906050000092e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01
6.437663080099999888e+02,7.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01
2.434620352490000187e+03,4.000000000000000000e+00,7.000000000000000000e+00,1.180000000000000000e+02
2.343529032970000117e+03,2.000000000000000000e+00,5.000000000000000000e+00,8.400000000000000000e+01
1.481009650270000066e+03,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+01
4.584956786899999770e+02,4.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01
3.390308804090000194e+03,6.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
1.067723368669999900e+03,6.000000000000000000e+00,8.000000000000000000e+00,3.300000000000000000e+01
3.413320047799999770e+02,7.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00
1.116533287550000068e+03,7.000000000000000000e+00,8.000000000000000000e+00,4.200000000000000000e+01
1.192553572130000020e+03,6.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01
6.438836941700000125e+02,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+01
7.637983419900000399e+02,6.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+01
1.649084490319999986e+03,5.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01
5.398221531559999676e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01
1.480552831169999990e+03,1.000000000000000000e+00,5.000000000000000000e+00,6.400000000000000000e+01
4.580264909929999703e+03,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01
2.742728520120000212e+03,6.000000000000000000e+00,2.000000000000000000e+00,8.100000000000000000e+01
8.441068208569999115e+03,4.000000000000000000e+00,5.000000000000000000e+00,2.100000000000000000e+01
2.727341590569999880e+03,1.000000000000000000e+00,5.000000000000000000e+00,3.200000000000000000e+01
2.936129650440000205e+03,4.000000000000000000e+00,2.000000000000000000e+00,1.160000000000000000e+02
2.386092721330000131e+03,7.000000000000000000e+00,2.000000000000000000e+00,8.100000000000000000e+01
8.580351655800000117e+02,2.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+01
1.372850722079999969e+03,2.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01
6.271173048390000076e+03,3.000000000000000000e+00,1.000000000000000000e+01,1.170000000000000000e+02
3.629861162500000091e+02,2.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+02
2.138196474049999779e+03,2.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
5.040253741399999967e+02,1.000000000000000000e+00,7.000000000000000000e+00,2.200000000000000000e+01
1.594346299540000018e+03,6.000000000000000000e+00,7.000000000000000000e+00,8.300000000000000000e+01
2.402311090400000012e+03,2.000000000000000000e+00,5.000000000000000000e+00,2.100000000000000000e+01
6.564035311999999749e+02,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+02
1.918817329599999937e+02,7.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+02
1.673000273799999889e+02,3.000000000000000000e+00,8.000000000000000000e+00,1.010000000000000000e+02
1.591692713760000061e+03,6.000000000000000000e+00,1.000000000000000000e+01,6.200000000000000000e+01
5.942133374009999898e+03,7.000000000000000000e+00,5.000000000000000000e+00,2.900000000000000000e+01
1.128702591010000106e+03,2.000000000000000000e+00,7.000000000000000000e+00,7.600000000000000000e+01
2.319919356790000165e+03,6.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01
5.048813023390000126e+03,6.000000000000000000e+00,9.000000000000000000e+00,4.500000000000000000e+01
4.768552550630000042e+03,3.000000000000000000e+00,5.000000000000000000e+00,6.400000000000000000e+01
5.859790091529999700e+03,6.000000000000000000e+00,9.000000000000000000e+00,9.400000000000000000e+01
3.875345252899999764e+02,6.000000000000000000e+00,7.000000000000000000e+00,5.300000000000000000e+01
2.864005278999999859e+02,6.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
1.290140712300000132e+02,4.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01
2.538248465680000209e+03,7.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01
4.038334357929999896e+03,1.000000000000000000e+00,2.000000000000000000e+00,5.900000000000000000e+01
1.167604416509999965e+03,7.000000000000000000e+00,2.000000000000000000e+00,5.500000000000000000e+01
2.604642101020000155e+03,2.000000000000000000e+00,7.000000000000000000e+00,8.200000000000000000e+01
4.912138990909999848e+03,1.000000000000000000e+00,8.000000000000000000e+00,4.200000000000000000e+01
1.373680875759999935e+03,2.000000000000000000e+00,6.000000000000000000e+00,6.700000000000000000e+01
5.759815076400000180e+02,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01
1.154013582410000026e+03,1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01
3.760402274779999971e+03,2.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01
5.252914011570000184e+03,6.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+01
3.261508355169999959e+03,2.000000000000000000e+00,4.000000000000000000e+00,2.400000000000000000e+01
2.235661375650000082e+03,6.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
5.179685780900000282e+03,4.000000000000000000e+00,7.000000000000000000e+00,4.200000000000000000e+01
4.508413078649999989e+03,6.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01
4.437836364099999855e+02,2.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01
2.716170917540000119e+03,4.000000000000000000e+00,5.000000000000000000e+00,8.400000000000000000e+01
4.892945948589999716e+03,2.000000000000000000e+00,5.000000000000000000e+00,2.900000000000000000e+01
1.603519131920000063e+03,7.000000000000000000e+00,8.000000000000000000e+00,4.600000000000000000e+01
3.796744362670000100e+03,1.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01
8.735042183199999499e+02,4.000000000000000000e+00,8.000000000000000000e+00,1.010000000000000000e+02
3.779820589199999858e+02,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+01
8.550952558270000736e+03,5.000000000000000000e+00,1.000000000000000000e+01,7.700000000000000000e+01
5.830782250099999828e+02,7.000000000000000000e+00,7.000000000000000000e+00,4.700000000000000000e+01
1.372409119859999919e+03,1.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
1.865183187400000122e+02,2.000000000000000000e+00,8.000000000000000000e+00,1.010000000000000000e+02
4.673899130640000294e+03,4.000000000000000000e+00,9.000000000000000000e+00,7.400000000000000000e+01
1.009275768987000083e+04,1.000000000000000000e+00,1.000000000000000000e+01,1.140000000000000000e+02
4.537195556100000431e+03,4.000000000000000000e+00,2.000000000000000000e+00,9.900000000000000000e+01
1.058833187810000027e+03,5.000000000000000000e+00,1.000000000000000000e+01,8.600000000000000000e+01
1.190510984139999891e+03,2.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+01
1.113186002350000081e+03,5.000000000000000000e+00,2.000000000000000000e+00,1.120000000000000000e+02
4.092812361900000155e+02,6.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
4.513350443600000290e+03,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
